id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
310,CHOLAFIN,Mar 2019,16.840180078784467,22.960045019696118,19.281572164948454,8.145457474226804,1659.0,0.12363889372064707,-9328.0,11.0,15.0,3.9795,8.0,50567,-9317.0
311,CHOLAFIN,Mar 2020,12.098255280073463,27.789256198347108,12.853658536585366,6.707926829268293,,0.13600174841549845,-2129.0,54.0,13.0,5.0,13.0,55005,-2075.0
312,CHOLAFIN,Mar 2021,15.871856412396953,30.397579046227698,15.84375,6.638541666666667,52.410714285714285,0.12838272332672418,-10594.0,1746.0,19.0,5.8537,11.0,63730,-8848.0
313,CHOLAFIN,Mar 2022,21.225857311785575,28.83326763894363,18.302319653326535,5.87764465969921,35.17857142857143,0.12303887097165304,-3931.0,1640.0,26.0,7.1762,8.0,69174,-5571.0
314,CHOLAFIN,Mar 2023,20.684570009313877,28.104625892579943,18.576606719643106,6.786421302105117,16.581818181818182,0.113388543215961,-29253.0,2148.0,32.0,8.7476,6.0,97358,-27105.0
315,CHOLAFIN,Mar 2024,17.846892448990243,28.10102802275218,17.455213596692694,6.863420609401317,21.211764705882352,0.12230192869816066,-38538.0,2855.0,41.0,11.6625,5.0,134475,-35683.0
316,CIPLA,Mar 2013,18.661674115231307,73.25763981157145,17.130502272979268,0.10721809513249805,24.86530612244898,0.7101561159718648,-665.0,2063.0,19.0,5.6019,10.0,967,1398.0
317,CIPLA,Mar 2014,13.80123857269242,78.89511451882434,13.968759327430105,0.1241667495771565,32.059760956175296,0.7591791044776119,298.0,1265.0,17.0,6.2429,12.0,1248,1563.0
318,CIPLA,Mar 2015,10.832966064345527,80.94314676068753,11.377522680985003,0.15765598963154973,56.109756097560975,0.7239948947032546,223.0,950.0,15.0,6.7093,14.0,1703,1173.0
319,CIPLA,Mar 2016,10.029006526468455,82.01595358955765,12.00833550403751,0.45168012503256055,54.46153846153846,0.6551380113069505,-2792.0,4533.0,17.0,7.1534,12.0,5202,1741.0
320,CIPLA,Mar 2017,7.190496040016674,82.65944143393081,8.250956632653061,0.3278858418367347,57.28365384615385,0.6897311802194642,1078.0,1304.0,13.0,7.7913,16.0,4113,2382.0
321,CIPLA,Mar 2018,9.349432567959884,81.3473211929269,9.958535385480358,0.2880033733923677,44.1,0.668460283156177,629.0,834.0,18.0,8.8379,17.0,4098,1463.0
322,CIPLA,Mar 2019,9.118689646742451,81.07199608849774,9.938715694111377,0.2875033306687983,27.849056603773583,0.6885784024913728,3.0,1688.0,19.0,9.3242,16.0,4316,1691.0
323,CIPLA,Mar 2020,8.755545178613122,81.28648143824422,9.515955084692001,0.17864619678995114,40.53779069767442,0.731417837168595,3182.0,114.0,19.0,9.7907,21.0,2816,3068.0
324,CIPLA,Mar 2021,12.468684759916492,77.80271398747391,13.036123540325221,0.10989850485648806,56.12406015037594,0.7708710521021928,1381.0,2374.0,30.0,11.3826,17.0,2014,3755.0
325,CIPLA,Mar 2022,11.703349722005237,79.08376602490466,12.221102634230602,0.05066935367784655,174.06060606060606,0.8103287783445656,1468.0,1858.0,31.0,12.9447,16.0,1056,3326.0
326,CIPLA,Mar 2023,12.45110534874522,77.90621017008746,12.103216986371597,0.03430597684453369,60.57337883959045,0.7765529010238907,862.0,2376.0,35.0,14.5385,24.0,803,3238.0
327,CIPLA,Mar 2024,16.11701714906495,75.59168153953597,15.554557028383135,0.020931625851868495,35.33876811594203,0.7922417237881536,1152.0,2982.0,51.0,16.5876,25.0,559,4134.0
328,COALINDIA,Mar 2013,25.41030408620412,73.51946473800565,35.80623865324311,0.026922759531275788,5.740630712979891,0.6154365983979528,7276.0,1833.0,27.0,0.7674,51.0,1305,9109.0
329,COALINDIA,Mar 2014,21.402673917969636,74.83854520734195,35.63814734459013,0.0041977171964908975,7.374389733575115,0.6728544473879815,23105.0,8580.0,24.0,0.6714,121.0,178,14525.0
330,COALINDIA,Mar 2015,18.519967620075555,76.60145709660011,34.01729735087849,0.010110772433276337,8.645357686453577,0.6661453980065968,15276.0,894.0,22.0,0.6389,95.0,408,14382.0
331,COALINDIA,Mar 2016,18.323679377351947,75.96486045645446,40.95828668216921,0.034421382022794475,9.963125105236571,0.6856375484325467,21308.0,8154.0,23.0,0.5515,121.0,1199,13154.0
332,COALINDIA,Mar 2017,11.872473261347935,84.0745100046057,37.84974304592544,0.12293009217717596,12.364936042136945,0.6591278976616324,16916.0,455.0,15.0,0.395,133.0,3014,16461.0
333,COALINDIA,Mar 2018,8.25629956360565,89.10421847871991,34.87957181088314,0.07622162751511548,15.269748743718592,0.6793920507527635,13368.0,7747.0,11.0,0.3251,146.0,1538,21115.0
334,COALINDIA,Mar 2019,17.536601530335588,74.88904062820076,66.01398601398601,0.08353808353808354,12.787795680493657,0.7486487096022433,8460.0,7896.0,28.0,0.4293,46.0,2210,16356.0
335,COALINDIA,Mar 2020,17.38134887593672,77.53955037468776,51.93270516528283,0.20008085331343098,11.56455617628802,0.64044794027463,6010.0,1033.0,27.0,0.5218,44.0,6434,4977.0
336,COALINDIA,Mar 2021,14.109257325661476,79.3081998533757,34.78284681526918,0.16112602004490936,19.085783003741316,0.5589906302972351,10774.0,182.0,21.0,0.5925,78.0,5884,10592.0
337,COALINDIA,Mar 2022,15.839219796746114,77.46889668687052,40.27999907285075,0.08145006142363767,21.99120538023797,0.6114436344992086,15392.0,25715.0,28.0,0.7,60.0,3514,41107.0
338,COALINDIA,Mar 2023,22.94578016954547,68.00624945751237,52.13911214108443,0.07118320924346268,14.33719512195122,0.6244557263907207,12269.0,23465.0,52.0,0.9872,47.0,4331,35734.0
339,COALINDIA,Mar 2024,26.25628846856468,66.29380849329698,45.16982956605826,0.0788468512027076,11.24178180085755,0.6018691588785047,13617.0,4486.0,61.0,1.3424,42.0,6523,18103.0
340,DABUR,Mar 2013,12.47557003257329,16.156351791530945,36.563245823389025,0.5494033412887828,18.508474576271187,1.3038861754087916,248.0,622.0,4.0,1.204,34.0,1151,870.0
341,DABUR,Mar 2014,12.978180787758573,16.463587418532164,34.48795180722892,0.26656626506024095,23.85185185185185,1.3286897590361446,994.0,104.0,5.0,1.5264,33.0,708,1098.0
342,DABUR,Mar 2015,13.701090442591404,16.93393200769724,31.84257602862254,0.21884317233154443,36.85,1.2766131673763512,171.0,876.0,6.0,1.9057,33.0,734,1047.0
343,DABUR,Mar 2016,16.118251928020566,19.511568123393317,30.064732678014867,0.19299928074802206,36.145833333333336,1.122331217541835,457.0,730.0,7.0,2.3699,32.0,805,1187.0
344,DABUR,Mar 2017,16.811137378513266,19.858156028368796,26.408087476789767,0.20115535382710956,33.48148148148148,0.9847387480600104,420.0,807.0,7.0,2.754,31.0,975,1227.0
345,DABUR,Mar 2018,17.586117586117584,20.94017094017094,23.79950928846828,0.16438836312653346,36.0,0.8873822109859802,551.0,541.0,8.0,3.242,81.0,938,1092.0
346,DABUR,Mar 2019,16.981796829125074,20.434527304756312,25.67471590909091,0.12411221590909091,32.7,1.0092449922958397,1837.0,338.0,8.0,3.1819,34.0,699,1499.0
347,DABUR,Mar 2020,16.672423719055843,20.63327576280944,21.91946715107478,0.07901907356948229,39.94,0.9301702902431188,1097.0,517.0,8.0,3.7322,37.0,522,1614.0
348,DABUR,Mar 2021,17.72641706755909,20.937042459736457,22.116388308977037,0.06641440501043841,75.06451612903226,0.8826733130250162,711.0,1404.0,10.0,4.3299,50.0,509,2115.0
349,DABUR,Mar 2022,15.997795940857745,20.681421618146754,20.782629444046766,0.12288236697685516,65.64102564102564,0.8864376424617388,529.0,1273.0,10.0,4.7356,53.0,1030,1802.0
350,DABUR,Mar 2023,14.752818733738074,18.751084128360798,18.956870611835505,0.13083695531037556,33.42307692307692,0.8445648989159098,905.0,583.0,10.0,5.0695,54.0,1174,1488.0
351,DABUR,Mar 2024,14.600128990648178,19.348597226701063,18.355969997972835,0.13835394283397526,23.241935483870968,0.8205874569992061,1042.0,971.0,10.0,5.574,53.0,1365,2013.0
352,DIVISLAB,Mar 2013,28.065268065268068,38.04195804195804,24.070371851259495,0.013194722111155539,287.0,0.6833386428798981,225.0,255.0,23.0,9.263,33.0,33,480.0
353,DIVISLAB,Mar 2014,30.529225908372826,40.20537124802528,26.07962213225371,0.006072874493927126,362.0,0.6824797843665769,252.0,305.0,29.0,10.9778,34.0,18,557.0
354,DIVISLAB,Mar 2015,27.351524879614768,37.65650080256822,24.37070938215103,0.007723112128146453,403.6666666666667,0.7071509648127128,305.0,521.0,32.0,12.9481,31.0,27,826.0
355,DIVISLAB,Mar 2016,29.81991525423729,37.6853813559322,26.22874446773818,0.009783368273934312,303.2,0.7709269089424254,632.0,406.0,42.0,8.1,24.0,42,1038.0
356,DIVISLAB,Mar 2017,26.08267716535433,35.67913385826771,19.787194325182007,0.006720179204778794,507.3333333333333,0.6602761982128351,10.0,1140.0,40.0,10.1075,25.0,36,1150.0
357,DIVISLAB,Mar 2018,22.539193009509123,32.61372397841172,14.801687763713081,0.010632911392405063,688.0,0.5734708916728076,298.0,478.0,33.0,11.1792,30.0,63,776.0
358,DIVISLAB,Mar 2019,27.355438738374442,37.88920339668419,19.448037947391118,0.015236452493891045,405.6,0.6154803384768541,269.0,685.0,51.0,13.1264,31.0,106,954.0
359,DIVISLAB,Mar 2020,25.528364849833146,33.852428624397476,18.83720930232558,0.00533515731874145,287.42857142857144,0.6322822646817489,1133.0,83.0,52.0,13.7925,31.0,39,1216.0
360,DIVISLAB,Mar 2021,28.46893384990673,41.13933132443679,21.34480903711673,0.0005379236148466917,1462.0,0.6470151332281125,2022.0,75.0,75.0,17.5377,27.0,5,1947.0
361,DIVISLAB,Mar 2022,33.035714285714285,43.359375,25.2387448840382,0.00034106412005457026,1998.5,0.6706586826347305,-283.0,2195.0,112.0,22.1283,27.0,4,1912.0
362,DIVISLAB,Mar 2023,23.483970645036695,30.513711857860176,14.286833241951907,0.0003133077465340331,1357.0,0.5384402079722703,-248.0,2707.0,69.0,24.0887,44.0,4,2459.0
363,DIVISLAB,Mar 2024,20.395156150414277,28.170809432759718,11.78984599513669,0.0002210596124088129,636.25,0.5074385510996119,992.0,269.0,60.0,25.6057,50.0,3,1261.0
364,DLF,Mar 2013,8.580985462498392,33.87366525151164,2.5924054568774535,1.0338528508686695,1.6905790838375108,0.1202375980323913,4004.0,1995.0,4.0,7.5674,48.0,26600,2009.0
365,DLF,Mar 2014,7.1101470233791275,30.04338394793926,2.1536776784084686,0.8809271764920606,1.4721883881445392,0.12860131731886865,5392.0,3924.0,4.0,7.6952,55.0,24133,1468.0
366,DLF,Mar 2015,6.628317427114655,39.40384363969146,1.8524608133289489,0.8949906828894004,1.5264756944444444,0.11543569466662643,2135.0,98.0,3.0,7.6879,66.0,24495,2037.0
367,DLF,Mar 2016,3.07273826314729,39.955671972597216,1.2671901616186798,1.049648926004404,1.6686567164179105,0.1607996241636832,2139.0,818.0,2.0,6.742,117.0,25264,2957.0
368,DLF,Mar 2017,8.612090986497993,41.9170417224182,2.881211085337566,1.1883774874862654,1.537248322147651,0.12854551709040873,-26.0,872.0,4.0,6.8832,50.0,29202,-898.0
369,DLF,Mar 2018,66.75115550916952,35.455494259728646,12.678768655659708,0.49534139503270935,4.1003049813622505,0.11070396962944623,-1832.0,2102.0,25.0,9.891,8.0,17491,270.0
370,DLF,Mar 2019,15.706430791298112,25.67535261773847,3.913509649749821,0.5129258994519895,1.4219204655674103,0.12583668005354753,2046.0,3.0,6.0,7.6136,33.0,17222,2043.0
371,DLF,Mar 2020,-9.699161597895776,18.839388459641622,-1.7127761488663744,0.23523093447905477,1.598458304134548,0.10883879048130256,6864.0,6508.0,-2.0,6.959,-85.0,8103,356.0
372,DLF,Mar 2021,20.003694126339123,27.133357960842257,3.0641693073789047,0.19482797645993663,2.17116060961313,0.10121896500149566,1610.0,150.0,4.0,7.1402,45.0,6886,1460.0
373,DLF,Mar 2022,26.237537169844323,30.488018191359107,4.125185633353501,0.1150101754578956,3.1008,0.111732171125921,3099.0,267.0,6.0,7.3459,49.0,4182,2832.0
374,DLF,Mar 2023,35.71553994732221,30.307287093942055,5.397086528511158,0.08846551861384562,5.211734693877551,0.10832762687362094,1914.0,461.0,8.0,7.6135,49.0,3334,2375.0
375,DLF,Mar 2024,42.38369379181578,33.04807841916913,6.908270142781061,0.12259389820192235,7.457865168539326,0.10880495691479457,1010.0,1529.0,11.0,7.9659,45.0,4834,2539.0
376,DMART,Mar 2013,2.8135288835677943,6.435199042202933,11.913814955640051,0.6666666666666666,5.348837209302325,2.2392761394101877,-104.0,231.0,2.0,0.145,0.0,526,127.0
377,DMART,Mar 2014,3.4357661118224496,7.276995305164319,16.84100418410042,0.6705020920502092,6.375,2.5918141592920354,-72.0,270.0,3.0,0.1748,0.0,641,198.0
378,DMART,Mar 2015,3.292436713775431,7.081845006988663,17.666666666666668,0.7533333333333333,6.611111111111111,2.7341825902335457,-252.0,474.0,4.0,0.2135,0.0,904,222.0
379,DMART,Mar 2016,3.727865796831314,7.735321528424977,21.038790269559502,0.7836949375410914,7.483516483516484,2.7672469374597033,-200.0,633.0,6.0,0.2706,0.0,1192,433.0
380,DMART,Mar 2017,4.025886703647672,8.144225920322743,12.467464862051015,0.3896408120770432,8.172131147540984,2.044681216703901,-2027.0,2482.0,8.0,0.6157,0.0,1497,455.0
381,DMART,Mar 2018,5.361537949843678,9.000199560965875,17.262797172842152,0.09402441636324695,24.016666666666666,2.6616501416430594,1194.0,464.0,13.0,0.7482,0.0,439,730.0
382,DMART,Mar 2019,4.508872781804548,8.162959260184955,16.144621442634687,0.12529085376767496,35.765957446808514,2.8554096488723952,-151.0,958.0,14.0,0.8954,0.0,700,807.0
383,DMART,Mar 2020,5.231202251708886,8.556493767591476,11.74187725631769,0.030054151624548737,31.71014492753623,2.0594567737661476,-3377.0,4657.0,20.0,1.7099,0.0,333,1280.0
384,DMART,Mar 2021,4.5520440707451435,7.227767883030278,9.020026263952726,0.032255416940249505,46.166666666666664,1.7680703039179788,265.0,1110.0,17.0,1.8802,0.0,393,1375.0
385,DMART,Mar 2022,4.8166322314049586,8.077221074380166,10.908027489399034,0.04730223716917678,48.44444444444444,2.0021976601383233,83.0,1289.0,23.0,2.1108,0.0,647,1372.0
386,DMART,Mar 2023,5.550887021475257,8.494397759103641,14.790396815524318,0.039992536385122526,56.223880597014926,2.3661971830985915,317.0,2313.0,37.0,2.4812,0.0,643,2630.0
387,DMART,Mar 2024,4.993207190533383,8.084427730414067,13.56294790886726,0.031661140228901485,73.29310344827586,2.398875873795579,278.0,2468.0,39.0,2.8722,0.0,592,2746.0
388,DRREDDY,Mar 2013,12.904588861658075,22.555564945491422,23.97550635892605,0.5781127335531481,28.15,0.8843796711509716,-59.0,1437.0,18.0,7.4929,17.0,3682,1378.0
389,DRREDDY,Mar 2014,14.632873648900485,24.23406634364517,24.958677685950413,0.5692307692307692,26.937007874015748,0.84339243052936,366.0,1604.0,23.0,9.2529,16.0,4477,1970.0
390,DRREDDY,Mar 2015,15.549490780802769,23.35086201158224,23.708515173043743,0.4378361920227342,34.888888888888886,0.8139459283740587,154.0,2370.0,27.0,11.5918,15.0,4314,2524.0
391,DRREDDY,Mar 2016,13.688335046248715,23.028006166495373,16.95441164770467,0.2666878828864667,46.74698795180723,0.7657648794884407,1653.0,1610.0,25.0,14.7871,16.0,3352,3263.0
392,DRREDDY,Mar 2017,9.101155255001409,17.413355874894336,10.536617191322787,0.4010764964932311,33.46835443037975,0.655583264062067,254.0,1890.0,16.0,14.7735,26.0,4918,2144.0
393,DRREDDY,Mar 2018,6.631188292136406,16.462432602758913,7.532612153993,0.40335666560610883,31.72151898734177,0.6389995078079556,320.0,1483.0,11.0,15.147,35.0,5071,1803.0
394,DRREDDY,Mar 2019,12.622993267736923,20.572242361470742,13.904734740444951,0.27367370222475756,39.98876404494382,0.6890891248104202,2101.0,769.0,23.0,16.8964,17.0,3838,2870.0
395,DRREDDY,Mar 2020,11.565907404235885,14.140549180795798,12.988012052054618,0.14167574844541317,32.11224489795919,0.7542953106833742,2489.0,495.0,24.0,18.794,21.0,2210,2984.0
396,DRREDDY,Mar 2021,10.247795044099119,20.338093238135237,11.06513236211099,0.17181565670880336,43.391752577319586,0.7164134195877839,1315.0,2255.0,23.0,21.2542,21.0,3031,3570.0
397,DRREDDY,Mar 2022,10.127639823624971,17.488976560686933,11.35748490526754,0.17613991255465333,45.03125,0.7242990654205608,246.0,2565.0,26.0,23.147,23.0,3384,2811.0
398,DRREDDY,Mar 2023,18.269152817186868,26.22618565058776,19.35497723954307,0.05784591600103066,52.03496503496503,0.7659349871154025,1779.0,4109.0,54.0,28.0554,15.0,1347,5888.0
399,DRREDDY,Mar 2024,19.913605369319196,28.321016743422227,19.74233736816026,0.07085722375592836,51.707602339181285,0.7223053120165034,509.0,4034.0,67.0,34.041,12.0,2002,4543.0
400,EICHERMOT,Dec 2012,7.433489827856025,8.607198748043817,27.065527065527068,0.013105413105413105,171.5,1.4292104674569448,-277.0,773.0,12.0,6.5,17.0,23,496.0
401,EICHERMOT,Dec 2013,7.709251101321586,10.499265785609397,25.547445255474454,0.040875912408759124,101.0,1.2759977515458123,-74.0,790.0,15.0,7.6111,21.0,84,716.0
402,EICHERMOT,Dec 2014,8.033875028610666,12.794689860379949,27.90143084260731,0.023052464228934817,122.3,1.3646728096204903,-167.0,1214.0,23.0,9.3185,22.0,58,1047.0
403,EICHERMOT,Mar 2016,21.675036449052325,27.37728819050705,36.627429509991785,0.006296194908294552,1008.0,1.2498481473982588,462.0,1001.0,49.0,13.5296,20.0,23,1463.0
404,EICHERMOT,Mar 2017,23.702545144319636,30.911417602729983,31.18802619270346,0.02095416276894294,647.5,1.003424168925667,-36.0,1744.0,61.0,19.7963,16.0,112,1708.0
405,EICHERMOT,Mar 2018,21.862799776910204,31.3329615170106,27.880512091038405,0.021479374110953058,669.0,0.9415038857382902,337.0,2145.0,72.0,26.037,15.0,151,2482.0
406,EICHERMOT,Mar 2019,22.486475451668877,29.641727059303868,24.702848172235928,0.020968827091276072,515.0,0.8603670852726794,915.0,660.0,81.0,33.0296,15.0,187,1575.0
407,EICHERMOT,Mar 2020,19.958488092637097,23.847498361372075,18.30477908025248,0.024947400060114217,145.0,0.7352610441767068,186.0,1508.0,67.0,36.9667,19.0,249,1694.0
408,EICHERMOT,Mar 2021,15.447247706422019,20.44724770642202,11.776534359153699,0.01914670396922539,141.5625,0.5989422350436157,66.0,1625.0,49.0,42.363,34.0,219,1691.0
409,EICHERMOT,Mar 2022,16.284715478733737,21.149737813167604,13.301078680203046,0.008565989847715736,140.73684210526315,0.6380421313506816,544.0,983.0,61.0,46.6963,34.0,108,1527.0
410,EICHERMOT,Mar 2023,20.177260767206757,23.8609610857222,19.43962641761174,0.019212808539026016,155.5,0.7522658610271903,426.0,2397.0,107.0,55.5185,35.0,288,2823.0
411,EICHERMOT,Mar 2024,24.195694242864054,26.179245283018872,22.172346910501524,0.023219728456636186,114.70588235294117,0.7153796236210254,890.0,2834.0,146.0,66.8333,35.0,419,3724.0
412,GAIL,Mar 2013,8.567112645662494,14.570173029387531,15.166354101548935,0.5720636243661874,19.02517162471396,0.8522797572271732,-2023.0,8626.0,6.0,2.2708,28.0,16472,6603.0
413,GAIL,Mar 2014,7.7487250060714,12.932890795758114,14.746117821050037,0.5711424698052748,13.804185351270553,0.9237269124355044,149.0,4466.0,7.0,2.5596,28.0,18537,4615.0
414,GAIL,Mar 2015,5.21822415245141,9.298677279257559,9.288107695020868,0.5376227147140086,10.085889570552148,0.8692101221490189,1405.0,2809.0,5.0,2.6831,24.0,18291,4214.0
415,GAIL,Mar 2016,3.6001767429350853,8.71419514725376,5.147927368623465,0.24866082465730846,6.407542579075426,0.8813131740683676,3056.0,904.0,3.0,2.8709,37.0,9052,3960.0
416,GAIL,Mar 2017,6.949250288350635,12.40113692535838,8.584149599287622,0.16672179112072255,14.210216110019646,0.8329244651833044,5690.0,334.0,5.0,2.3244,56.0,6553,6024.0
417,GAIL,Mar 2018,8.817160892542573,14.31664709336465,11.528587538088725,0.09299647304397898,29.661016949152543,0.8882369240297948,6109.0,2660.0,7.0,1.8483,43.0,3876,8769.0
418,GAIL,Mar 2019,8.600866255414097,13.04370652316577,14.244413529258326,0.04834362229371359,73.31446540880503,1.1134656417151376,2283.0,5701.0,10.0,2.0401,25.0,2224,7984.0
419,GAIL,Mar 2020,13.120880333158663,12.44104911883946,19.31273849151579,0.14029390273605585,41.48220064724919,0.9677582939653562,46.0,8299.0,14.0,1.0924,31.0,6912,8345.0
420,GAIL,Mar 2021,10.70731367217458,12.628111273792095,11.550900680681433,0.14803881012372608,56.30167597765363,0.7080340614587189,4353.0,4640.0,9.0,1.1978,36.0,7873,8993.0
421,GAIL,Mar 2022,13.262908267758974,16.342567640400993,19.19081635836167,0.14374395607823565,89.53465346534654,0.9605110577321295,3930.0,5490.0,18.0,1.444,36.0,9216,9420.0
422,GAIL,Mar 2023,3.841612433753467,5.14869429112777,8.61891046868021,0.274400480539683,28.279452054794522,1.3512174759983304,-4248.0,7453.0,9.0,0.9875,59.0,17816,3205.0
423,GAIL,Mar 2024,7.433122166511544,10.743987750322754,12.861540060002339,0.28304998896060884,23.624478442280946,1.0680883472962681,4360.0,8226.0,15.0,1.1711,37.0,21794,12586.0
424,GODREJCP,Mar 2013,13.178415470991892,15.517779164067374,25.505584062782976,0.7413220645940235,13.666666666666666,0.8332683560753736,-45.0,865.0,8.0,9.7441,22.0,2456,820.0
425,GODREJCP,Mar 2014,10.777733912356888,15.383603105671797,21.695364238410598,0.6286092715231788,10.258333333333333,0.9133413461538461,622.0,494.0,7.0,11.1029,24.0,2373,1116.0
426,GODREJCP,Mar 2015,11.797413272089932,16.66868125226641,22.639758756668986,0.6302482022732545,12.964285714285714,0.9066301369863013,-209.0,1236.0,9.0,12.6794,21.0,2717,1027.0
427,GODREJCP,Mar 2016,9.864672364672366,19.669990503323838,19.475041012420906,0.67752519334427,10.8984375,0.8703378448186796,225.0,622.0,8.0,12.55,24.0,2891,847.0
428,GODREJCP,Mar 2017,14.113077255071213,20.576176089771256,24.669935873255376,0.7546208977744248,12.876623376623376,0.7162287480680062,-383.0,2243.0,13.0,15.5941,39.0,4001,1860.0
429,GODREJCP,Mar 2018,16.593886462882097,21.163806235401644,26.110578459571748,0.5605624800255673,13.68208092485549,0.7102567801500288,1387.0,336.0,16.0,9.2029,42.0,3508,1723.0
430,GODREJCP,Mar 2019,22.70700019391119,20.67093271281753,32.22787945507087,0.4653914958029448,10.478991596638656,0.7318007662835249,2003.0,274.0,23.0,7.1245,44.0,3382,1729.0
431,GODREJCP,Mar 2020,15.104429421854505,21.733427504792655,18.95416561154723,0.45264623955431754,9.587719298245615,0.6660618279569892,1036.0,552.0,15.0,7.7431,55.0,3575,1588.0
432,GODREJCP,Mar 2021,15.604315894460061,21.751745398494876,18.23286365081047,0.1974785464561924,17.55072463768116,0.7742909295141814,1738.0,292.0,17.0,9.2539,0.0,1864,2030.0
433,GODREJCP,Mar 2022,14.524275008145976,19.623655913978492,15.429214260989962,0.1474558670820353,20.385245901639344,0.7633378932968536,607.0,844.0,17.0,11.3294,0.0,1704,1451.0
434,GODREJCP,Mar 2023,12.781616100931211,18.34635025533193,12.338697984630999,0.08191967522111063,13.601063829787234,0.7636634742214831,397.0,1754.0,17.0,13.5235,0.0,1130,2151.0
435,GODREJCP,Mar 2024,-3.9798524404086266,20.977582292849036,-4.45308779171297,0.2557548817272583,2.412903225806452,0.7664201826881253,-1365.0,3435.0,-5.0,12.351,,3222,2070.0
436,GRASIM,Mar 2013,13.536851911569745,21.226127772403167,19.219616421630974,0.48583201912804597,20.82716049382716,0.6325272533599257,-1445.0,5687.0,57.0,21.3663,8.0,9550,4242.0
437,GRASIM,Mar 2014,10.42674102573153,17.348487522501856,13.66643534582466,0.44788341429562806,12.284116331096197,0.5934933802580862,1213.0,2336.0,44.0,23.4946,9.0,9681,3549.0
438,GRASIM,Mar 2015,8.136383689418288,16.209743492783765,11.158167675021607,0.5155574762316335,8.506746626686656,0.5873077563711065,2235.0,2359.0,37.0,25.1522,9.0,11930,4594.0
439,GRASIM,Mar 2016,10.018267753066374,17.13979180560791,12.596157351708046,0.45590433482810166,10.071030640668523,0.5788740432388881,1353.0,4515.0,51.0,29.4935,9.0,12505,5868.0
440,GRASIM,Mar 2017,11.772208051458357,20.480758567150936,13.527893713958008,0.29352916812693153,12.055555555555555,0.5748163258801218,3779.0,3509.0,66.0,33.7495,8.0,9213,7288.0
441,GRASIM,Mar 2018,6.598203742798869,20.775038465667155,6.429455553424801,1.1692613448161644,3.282009282009282,0.26885170202838876,-2594.0,1546.0,39.0,43.787,15.0,67070,-4140.0
442,GRASIM,Mar 2019,3.5556994818652847,21.554404145077722,4.731127197518097,1.4561702861082386,2.441254125412541,0.3201632334827705,-3871.0,2212.0,25.0,43.9545,27.0,84487,-1659.0
443,GRASIM,Mar 2020,9.727187481685519,15.19808943327668,11.722847103279006,1.4969540727137889,2.532510885341074,0.27951396709817716,5256.0,11364.0,65.0,42.9038,6.0,84777,16620.0
444,GRASIM,Mar 2021,9.144809172294645,24.39008428878069,10.668152807890799,1.2074083122118056,3.4536082474226806,0.28578375082756996,7929.0,7146.0,63.0,49.6167,14.0,79078,15075.0
445,GRASIM,Mar 2022,11.709386526786554,21.34878423422953,14.803365962562253,0.9873842454986196,4.622906197654942,0.3309746877907238,5985.0,1053.0,111.0,57.3477,9.0,74744,7038.0
446,GRASIM,Mar 2023,9.417905752930874,18.353779319373952,14.068730791699474,1.3085646795864976,4.1896095301125085,0.34922496385341856,-26397.0,13712.0,100.0,59.653,10.0,103039,-12685.0
447,GRASIM,Mar 2024,7.578371940325857,20.763028905617738,11.196462612658342,1.5470993649397087,3.015845639754231,0.3178182841724175,-33833.0,23114.0,85.0,66.6564,12.0,137155,-10719.0
448,HAL,Mar 2017,14.573816155988858,18.027855153203344,1966.9172932330828,0.015037593984962405,267.5,105.58823529411765,2598.0,3021.0,36.0,2.66,31.0,2,-423.0
449,HAL,Mar 2018,10.729521032453155,18.683514228630056,1528.4615384615386,0.023076923076923078,120.6,111.56024096385542,-140.0,594.0,30.0,2.6,54.0,3,-734.0
450,HAL,Mar 2019,11.72530987604958,22.835865653738505,1763.9097744360904,0.06015037593984962,27.937853107344633,114.33142857142857,-2402.0,5292.0,35.0,2.66,28.0,8,-7694.0
451,HAL,Mar 2020,13.252506411750991,22.75588715318256,2059.4202898550725,0.014492753623188406,14.749303621169917,123.95953757225433,203.0,1334.0,42.0,2.76,39.0,2,1537.0
452,HAL,Mar 2021,14.155231186085132,23.341491128397866,2249.3055555555557,0.041666666666666664,21.352059925093634,123.02150537634408,13934.0,1190.0,48.0,2.88,31.0,6,15124.0
453,HAL,Mar 2022,20.65800162469537,22.014622258326565,3324.183006535948,0.0784313725490196,98.55384615384615,121.88118811881188,-2609.0,12789.0,76.0,3.06,26.0,12,10180.0
454,HAL,Mar 2023,21.57976827094474,24.766042780748663,3283.050847457627,0.2655367231638418,130.328125,99.36531365313652,3102.0,5734.0,87.0,3.54,32.0,47,8836.0
455,HAL,Mar 2024,24.999177117277245,32.08913465652875,3816.5829145728644,0.6180904522613065,270.8837209302326,67.51333333333334,1814.0,6412.0,114.0,3.98,31.0,123,8226.0
456,HAVELLS,Mar 2013,8.142957252978276,9.446391030133146,40.29126213592233,0.680998613037448,7.284552845528455,1.6004934948407357,494.0,144.0,9.0,2.3258,16.0,982,638.0
